Review,Created Time,Sender ID,Message,Message ID,Type,Channel URL,File URL,Sender Type,Case Number,Category
-,2025-04-08T13:54:39.784-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Ok. They messaged us with zero info. We have no record of that sale. That’s a huge giveaway issue. If their payment fails or they are not in the live during the giveaway, it fails. Sellers have zero record of it. Some buyers send us a photo of what the giveaway was. Then we can go from there. But this has become a huge issue of time due to researching etc. and the buyer expecting us to know what that giveaway was. So I can not confirm. I can not locate the order number. I am sure we wrote names on plants. But we place plants together by the type they are in order to care for them. These people winning these giveaways and not purchasing and not staying in the lives and payments failing, have been HORRIBLE to work with. We trust none of them. Yesterday we were accused of being fraudulent and deceitful when we explained to them that they needed to purchase winter protection and 2 day shipping for their giveaway. They are driving us insane. Hope this makes sense. Let me know the outcome of this please. Thanks for your time. Anjanette",4379977665,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0035,Order_Giveaway
-,2025-04-08T18:30:31.18-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,^^^^^ read,4380613587,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0035,Order_Giveaway
+,2025-04-09T18:16:23.126-07:00,psops000_U9_tKva,"Hi Anjanette, Thank you so much for your thoughtful and honest feedback—I really appreciate you taking the time to share all of this. You're absolutely right that this is a broader issue that deserves attention, and you've outlined it in a very clear and objective way. I’ve passed your suggestions along to the appropriate team as valuable input for improving our giveaway system moving forward. In the meantime, I totally understand how frustrating it can be to navigate these situations with limited information and added pressure. If at all possible, would you be open to taking one last look into the issue for giveaway order 9764-621761-1907 for buyer @Sunnysam? Even just a confirmation on whether the item is still available would be incredibly helpful as we try to assist the buyer. Again, thank you for your patience and for continuing to support the community—even in the trickier moments. We're here to support you as well, so please don’t hesitate to reach out if there’s anything else you need. Warmly,",4383720698,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0035,Order_Giveaway
+,2025-04-10T09:05:29.433-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4385039514,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-10/rFnt9JJ.jpg,user,CASE_0035,Order_Giveaway
+,2025-04-10T09:06:07.527-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,I won’t have it anymore. Again that’s a problem on your end. Would’ve already been put back out. Thanks Lex,4385042399,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0035,Order_Giveaway
-,2025-04-10T09:06:15.785-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4385043046,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-10/AiwjKcQ.jpg,user,CASE_0035,Order_Giveaway
-,2025-04-10T09:06:16.536-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4385043099,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-10/gQB45c8.jpg,user,CASE_0035,Order_Giveaway
-,2025-04-10T09:06:26.488-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Cancel these 2 orders plz,4385043890,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0035,Order_Giveaway
-,2025-04-10T09:49:44.353-07:00,psops000_U9_tKva,"Sorry to hear about the issue! Could you please send us a screenshot of the error message? Sometimes, the buyer's bank might deny the payment. We’ll be able to assist you better once we have more details. Let us know!",4385204089,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0035,Order_Giveaway
+,2025-04-10T09:51:00.088-07:00,psops000_U9_tKva,The 2 orders above have been cancelled. Please take a look!,4385208717,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0035,Order_Giveaway
+,2025-04-10T10:13:27.284-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,And where and how do we find the error message? Very confused. Anjanette,4385295587,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,,
-,2025-04-10T13:43:23.355-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4386055944,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-10/2UDytEv.jpg,user,,
-,2025-04-10T13:43:24.039-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4386055989,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-10/kxdFf6e.jpg,user,,
+,2025-04-10T13:43:39.261-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please mark these as picked up. They were picked up by a local. Thank you. -Kaitlyn,4386056766,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0036,Shipment_Shipment_Local_Pickup
+,2025-04-10T13:53:42.684-07:00,psops000_U9_tKva,Sure we have updated the orders!,4386087877,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0036,Shipment_Shipment_Local_Pickup
-,2025-04-10T13:54:58.626-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Thank you,4386091765,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0036,Shipment_Shipment_Local_Pickup
-,2025-04-10T13:55:29.873-07:00,psops000_U9_tKva,You are welcome!,4386093644,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0036,Shipment_Shipment_Local_Pickup
-,2025-04-14T09:04:39.677-07:00,psops000_U9_tKva,"Hi there, can you follow up with @Plantprincess71 regarding their order 9766-063331-3844.",4393674869,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0037,Order_Order_Status
-,2025-04-14T10:15:23.669-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4394001669,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/videos/2025-4-14/EOT5Www.mp4,user,CASE_0037,Order_Order_Status
+,2025-04-14T15:19:57.097-07:00,psops000_U9_tKva,"We really appreciate you taking the time to look into this 💚 We'll be sure to ask the right questions on our end to give you at least the 24 hours you mentioned. If there’s anything else you need or if we can help in any way, please don’t hesitate to reach out. We’re happy to support however we can! 🌿",4395200744,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0037,Order_Order_Status
+,2025-04-14T15:21:07.349-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,24 hours business days I would suggest across the board. Some sellers don’t even work the weekends depending on who it is! Thank y’all!,4395203685,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0037,Order_Order_Status
+,2025-04-14T15:30:33.016-07:00,psops000_U9_tKva,Feel free to reach out if any further help is needed.,4395227285,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0037,Order_Order_Status
-,2025-04-15T11:43:06.435-07:00,psops000_U9_tKva,"I’m reaching out on behalf of the buyer @Plant_Hoe, who placed an order using the wrong card. They would like to cancel the order so they can repurchase using the correct payment method. Could you please cancel the order so they can use the correct card?",4397501848,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0038,Order_Order_Cancel
-,2025-04-15T11:47:14.622-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4397517621,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-15/g16eNNl.jpg,user,CASE_0038,Order_Order_Cancel
-,2025-04-15T11:49:23.432-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4397525810,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/videos/2025-4-15/lEHj0q8.mp4,user,CASE_0038,Order_Order_Cancel
-,2025-04-15T11:50:20.355-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4397529353,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/videos/2025-4-15/KxRSVln.mp4,user,CASE_0038,Order_Order_Cancel
-,2025-04-15T11:53:37.005-07:00,psops000_U9_tKva,"Thank you for providing more details about the situation—this helps clarify things. We understand your decision to be more strict with cancellations, and you absolutely have the right to set your own cancellation fee. Please reach out to the customer to inform them about the cancellation and the associated fee.",4397542113,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0038,Order_Order_Cancel
-,2025-04-16T12:34:16.397-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Hi - I have a plant that was returned to us due to error in zip code. The app will not let me edit and assign a new tracking number. Can you please input the new tracking number? I will send you the information. Thank you. Anjanette,4400781896,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0039,Shipment_Update_Shipping_Label
+,2025-04-16T12:34:40.7-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4400783479,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-16/CvrJ3NL.jpg,user,CASE_0039,Shipment_Update_Shipping_Label
+,2025-04-16T12:34:41.387-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4400783513,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-16/1K2WTjp.jpg,user,CASE_0039,Shipment_Update_Shipping_Label
+,2025-04-16T12:36:54.49-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Tracking number is now UPS 1Z GW0 330 03 2415 4353,4400792210,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0039,Shipment_Update_Shipping_Label
+,2025-04-16T12:41:38.843-07:00,psops000_U9_tKva,"Hello, thank you for reaching out to Palmstreet support. Yes, let me add the new tracking number.",4400810484,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0039,Shipment_Update_Shipping_Label
+,2025-04-16T12:43:43.301-07:00,psops000_U9_tKva,I already updated the new tracking number. do you want me to change the zip code as well?,4400818780,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0039,Shipment_Update_Shipping_Label
+,2025-04-16T14:49:47.805-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,"Thank you. And no, pirate ship had auto corrected it. But Pirate is wrong. 😑 Love that. Thanks for your time. Anjanette",4401243162,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0039,Shipment_Update_Shipping_Label
+,2025-04-16T23:59:16.476-07:00,psops000_U9_tKva,I am so sorry for any inconvenience caused by Pirate. And please feel free to contact us if you need further assistance.,4402066436,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0039,Shipment_Update_Shipping_Label
0,2025-04-17T14:08:07.64-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4404095981,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-17/Q1Gfm9Q.jpg,user,,
0,2025-04-17T14:08:08.329-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4404096030,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-17/kHCZeyp.jpg,user,,
0,2025-04-17T14:08:19.85-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please marked these as recieved. The local did pick them up.,4404096561,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0040,Shipment_Shipment_Local_Pickup
0,2025-04-17T14:12:32.593-07:00,psops000_U9_tKva,"Hello, thank you for reaching out to Palmstreet support.",4404109197,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0040,Shipment_Shipment_Local_Pickup
0,2025-04-17T14:15:34.773-07:00,psops000_U9_tKva,"Done, the order is marked as delivered.",4404117551,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0040,Shipment_Shipment_Local_Pickup
0,2025-04-18T06:15:15.634-07:00,psops000_U9_tKva,We are writing to inform you that the shipping address for orders with @AmandaJ have been updated at the buyer's request. Please note the new shipping address below and ensure that the order is dispatched accordingly: New Shipping Address: Amanda Minor 407 South Emerald Lane Carbondale IL 62901 The address has already been updated in the system and on the Order Details page. This notification is just to ensure you are aware of the change in case you have already printed the shipping label or for any other unforeseen circumstances. Thank you for your attention to this matter and for your continued cooperation.,4405237733,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0041,Shipment_Update_Address
0,2025-04-18T06:15:23.223-07:00,psops000_U9_tKva,"Item Name: Firesticks Order Number: 9766-578330-2024 Item Name: Var Jade (dealers choice) 4"" Order Number: 9766-578308-7392 Item Name: Winter Protection Order Number: 9766-578237-0905 Item Name: Coleus king mosaic hybrid Order Number: 9766-578537-8707 Item Name: Lithops sale Order Number: 9766-578547-9181",4405238027,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0041,Shipment_Update_Address
0,2025-04-18T06:24:21.674-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Alrighty thank you. -kaitlyn,4405259054,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0041,Shipment_Update_Address
0,2025-04-18T06:35:00.224-07:00,psops000_U9_tKva,Please feel free to contact us if you need further assistance.,4405285932,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0041,Shipment_Update_Address
0,2025-04-21T12:47:48.229-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4411842542,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-21/2Q1AjZ8.jpg,user,,
0,2025-04-21T12:47:48.911-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4411842579,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-21/EGPesNT.jpg,user,,
0,2025-04-21T12:47:52.319-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Please cancel these,4411842868,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0042,App Functionality_Content_Moderation
0,2025-04-21T12:50:48.447-07:00,psops000_U9_tKva,Sure! I have canceled both orders.,4411855839,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0042,App Functionality_Content_Moderation
0,2025-04-21T18:18:49.693-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,Hello I want to know what in the actual hell that was all about coming into my stream and publicly confronting me and customers??,4412770736,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,user,CASE_0042,App Functionality_Content_Moderation
0,2025-04-21T18:50:33.583-07:00,psops000_U9_tKva,"We’re very sorry to hear that your livestream appears to have been harassed or attacked. This is absolutely not tolerated on Palmstreet, and we’ll do everything we can to support you. Could you please provide a more detailed description and any related evidence?",4412818030,MESG,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,,customer_service,CASE_0042,App Functionality_Content_Moderation
0,2025-04-22T08:34:44.269-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4413995256,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-22/mqCNFSY.jpg,user,,
0,2025-04-22T08:34:45.766-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4413995383,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-22/yY8t6e3.jpg,user,,
0,2025-04-22T08:34:47.156-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4413995486,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-22/QkzY4gR.jpg,user,,
0,2025-04-22T08:34:49.067-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4413995614,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-22/FCcTFRB.jpg,user,,
0,2025-04-22T08:34:50.834-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4413995768,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-22/mIO1Cd2.jpg,user,,
0,2025-04-22T08:34:52.584-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4413995903,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-22/bfMeh2g.jpg,user,,
0,2025-04-22T08:34:54.512-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4413996122,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-22/J1SbwPc.jpg,user,,
-,2025-04-22T08:34:56.216-07:00,WhsEhWftBZWbiGt5kYWgjZpvfdf2,,4413996261,FILE,sendbird_group_channel_215482988_da7183281699b7999e2677616b1e2a0e12c6c224,https://ogcdn.palmstreet.app/chat_source/images/2025-4-22/ljXHk0t.jpg,user,,
